Evaluation_setting,ML,Release,Precision,Recall,F1-score,MCC
Within-release,NN,derby-10.5.1.1,0.8,0.25,0.38095238095238093,0.43093841623328094
Within-release,NN,derby-10.5.1.1,0.5555555555555556,0.3125,0.39999999999999997,0.39032732005305376
Within-release,NN,derby-10.5.1.1,0.4,0.125,0.19047619047619047,0.19823167146730922
Within-release,NN,derby-10.5.1.1,0.2,0.0625,0.09523809523809523,0.08187829908432337
Within-release,NN,derby-10.5.1.1,0.5555555555555556,0.3125,0.39999999999999997,0.39032732005305376
Within-release,NN,derby-10.5.1.1,0.2857142857142857,0.11764705882352941,0.16666666666666666,0.14974352935165244
Within-release,NN,derby-10.5.1.1,0.625,0.29411764705882354,0.4,0.40442641985029015
Within-release,NN,derby-10.5.1.1,0.3,0.17647058823529413,0.22222222222222224,0.1915355531499056
Within-release,NN,derby-10.5.1.1,0.2857142857142857,0.11764705882352941,0.16666666666666666,0.14974352935165244
Within-release,NN,derby-10.5.1.1,0.5,0.23529411764705882,0.31999999999999995,0.3145170188827523
Within-release,NN,derby-10.5.1.1,0.6666666666666666,0.125,0.21052631578947367,0.272691747530094
Within-release,NN,derby-10.5.1.1,0.6666666666666666,0.375,0.4800000000000001,0.4777140334977673
Within-release,NN,derby-10.5.1.1,0.3333333333333333,0.25,0.28571428571428575,0.25034310826338246
Within-release,NN,derby-10.5.1.1,0.16666666666666666,0.0625,0.09090909090909091,0.06857957825799442
Within-release,NN,derby-10.5.1.1,0.5,0.125,0.2,0.2289071135614587
Within-release,NN,derby-10.5.1.1,0.3333333333333333,0.058823529411764705,0.1,0.11807374480158273
Within-release,NN,derby-10.5.1.1,0.6666666666666666,0.23529411764705882,0.3478260869565218,0.3747758575962562
Within-release,NN,derby-10.5.1.1,0.6,0.17647058823529413,0.2727272727272727,0.3037835408267513
Within-release,NN,derby-10.5.1.1,0.14285714285714285,0.058823529411764705,0.08333333333333333,0.05380854955425809
Within-release,NN,derby-10.5.1.1,0.42857142857142855,0.17647058823529413,0.25,0.2456785091490468
Within-release,NN,derby-10.5.1.1,0.8571428571428571,0.375,0.5217391304347825,0.5513121930763427
Within-release,NN,derby-10.5.1.1,0.3,0.1875,0.23076923076923075,0.19996308714478392
Within-release,NN,derby-10.5.1.1,0.5,0.1875,0.2727272727272727,0.28141275216211503
Within-release,NN,derby-10.5.1.1,0.8333333333333334,0.3125,0.45454545454545453,0.49424592606623563
Within-release,NN,derby-10.5.1.1,0.3125,0.3125,0.3125,0.2691929133858268
Within-release,NN,derby-10.5.1.1,0.6666666666666666,0.23529411764705882,0.3478260869565218,0.3747758575962562
Within-release,NN,derby-10.5.1.1,0.16666666666666666,0.058823529411764705,0.08695652173913045,0.06449808547226812
Within-release,NN,derby-10.5.1.1,0.4444444444444444,0.23529411764705882,0.30769230769230765,0.29176719596189915
Within-release,NN,derby-10.5.1.1,0.7142857142857143,0.29411764705882354,0.4166666666666667,0.4375484687438355
Within-release,NN,derby-10.5.1.1,0.42857142857142855,0.17647058823529413,0.25,0.2456785091490468
Within-release,NN,derby-10.5.1.1,0.25,0.25,0.25,0.20275590551181102
Within-release,NN,derby-10.5.1.1,0.25,0.0625,0.1,0.09906484326399263
Within-release,NN,derby-10.5.1.1,0.6666666666666666,0.375,0.4800000000000001,0.4777140334977673
Within-release,NN,derby-10.5.1.1,0.75,0.375,0.5,0.5112064612678078
Within-release,NN,derby-10.5.1.1,0.4166666666666667,0.3125,0.35714285714285715,0.32646094523535685
Within-release,NN,derby-10.5.1.1,0.5714285714285714,0.23529411764705882,0.3333333333333333,0.34161348894644117
Within-release,NN,derby-10.5.1.1,0.4,0.11764705882352941,0.1818181818181818,0.19069928318382603
Within-release,NN,derby-10.5.1.1,0.42857142857142855,0.17647058823529413,0.25,0.2456785091490468
Within-release,NN,derby-10.5.1.1,0.5,0.17647058823529413,0.2608695652173913,0.27134993355492687
Within-release,NN,derby-10.5.1.1,0.3076923076923077,0.23529411764705882,0.26666666666666666,0.22677122577780162
Within-release,NN,derby-10.5.1.1,0.4,0.25,0.3076923076923077,0.28302467718954033
Within-release,NN,derby-10.5.1.1,0.4444444444444444,0.25,0.32,0.30294060660834027
Within-release,NN,derby-10.5.1.1,0.42857142857142855,0.1875,0.26086956521739124,0.25518296469979257
Within-release,NN,derby-10.5.1.1,1.0,0.3125,0.47619047619047616,0.5472917886162668
Within-release,NN,derby-10.5.1.1,0.45454545454545453,0.3125,0.3703703703703703,0.3450205972737708
Within-release,NN,derby-10.5.1.1,0.4,0.11764705882352941,0.1818181818181818,0.19069928318382603
Within-release,NN,derby-10.5.1.1,0.6666666666666666,0.23529411764705882,0.3478260869565218,0.3747758575962562
Within-release,NN,derby-10.5.1.1,0.36363636363636365,0.23529411764705882,0.2857142857142857,0.25525138513111356
Within-release,NN,derby-10.5.1.1,0.3333333333333333,0.11764705882352941,0.1739130434782609,0.16792400951359748
Within-release,NN,derby-10.5.1.1,0.6,0.17647058823529413,0.2727272727272727,0.3037835408267513
Within-release,NN,derby-10.5.1.1,0.8571428571428571,0.375,0.5217391304347825,0.5513121930763427
Within-release,NN,derby-10.5.1.1,0.375,0.1875,0.25,0.2336748033409148
Within-release,NN,derby-10.5.1.1,0.375,0.1875,0.25,0.2336748033409148
Within-release,NN,derby-10.5.1.1,0.25,0.1875,0.21428571428571427,0.17422527129140805
Within-release,NN,derby-10.5.1.1,0.5,0.125,0.2,0.2289071135614587
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.01898315991504998
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.01898315991504998
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.01898315991504998
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.01898315991504998
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.01898315991504998
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.01898315991504998
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.013513513513513514
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.01898315991504998
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.013513513513513514
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.013513513513513514
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.013513513513513514
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.01898315991504998
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.01898315991504998
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.013513513513513514
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.013513513513513514
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.01898315991504998
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.01898315991504998
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.01898315991504998
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.013513513513513514
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,-0.013513513513513514
Within-release,NN,groovy-1_5_7,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.5,0.3333333333333333,0.4,0.3902828142584365
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,1.0,0.6666666666666666,0.8,0.811377429642539
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.6666666666666666,0.5,0.5714285714285715,0.5589746567448713
Within-release,NN,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49065338146265813
Within-release,NN,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,NN,groovy-1_6_BETA_1,1.0,0.6666666666666666,0.8,0.811377429642539
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.5,0.3333333333333333,0.4,0.3902828142584365
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.025161711869879904
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.025161711869879904
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.5,0.25,0.3333333333333333,0.3312031292432377
Within-release,NN,groovy-1_6_BETA_1,0.5,0.25,0.3333333333333333,0.3312031292432377
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3080168776371308
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49065338146265813
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.030811801125666036
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,1.0,0.6666666666666666,0.8,0.811377429642539
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49065338146265813
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.5,0.3333333333333333,0.4,0.3902828142584365
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6540084388185654
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.025161711869879904
Within-release,NN,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49065338146265813
Within-release,NN,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,NN,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,NN,groovy-1_6_BETA_1,1.0,0.5,0.6666666666666666,0.698212002188447
Within-release,NN,groovy-1_6_BETA_1,0.5,0.25,0.3333333333333333,0.3312031292432377
Within-release,NN,groovy-1_6_BETA_2,1.0,0.6666666666666666,0.8,0.8117905095636586
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49140337069181034
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.5,0.3333333333333333,0.4,0.39173611798711433
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.023124864503144014
Within-release,NN,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49140337069181034
Within-release,NN,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.5,0.3333333333333333,0.4,0.3915430673019401
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02864949272941025
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.019909945245071208
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49140337069181034
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02831827358942995
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,NN,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,NN,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,NN,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.6666666666666666,0.5,0.5714285714285715,0.5604782662270721
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.31007751937984496
Within-release,NN,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5707517636920414
Within-release,NN,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49140337069181034
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02864949272941025
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49140337069181034
Within-release,NN,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49140337069181034
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,NN,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.019909945245071208
Within-release,NN,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5707517636920414
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.023124864503144014
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,1.0,0.6666666666666666,0.8,0.8117905095636586
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,NN,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
